,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_3,DISTANCE_ROAD,DISTANCE_TIME
0,65,65,Children's Hospital of Nevada,32,36.15894,-115.16743000000001,Loma Linda University Medical Center,34.049479999999996,-117.26366000000002,302.1324375,368154.66100000025,166
1,144,144,Renown Children's Hospital,32,39.523884,-119.79471000000001,Kaiser Foundation Hospital - Sacramento,38.602028999999995,-121.39256999999999,172.0386034,215126.38899999997,182
