,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_3,DISTANCE_ROAD,DISTANCE_TIME
0,37,37,Arkansas Children's Hospital,5,34.74345,-92.291466,Saint Francis Hospital-Memphis,35.09751,-89.86437,225.2245637,235856.6830000001,144
