,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_3,DISTANCE_ROAD,DISTANCE_TIME
0,155,155,Sanford Children's Hospital,46,43.53305,-96.7451,CentraCare Health - St. Cloud Hospital,45.574495,-94.169613,305.47989010000003,292528.6550000002,185
