,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_2,DISTANCE_ROAD,DISTANCE_TIME
0,126,126,University of South Alabama Children's and Women's Hospital,1,30.696112,-88.076904,Ascension Sacred Heart Pensacola,30.476470000000003,-87.21219,86.43856683,90936.2,91
1,167,167,Children's of Alabama,1,33.503292,-86.805305,WellStar Kennestone Regional Medical Center,33.969758,-84.55109,215.2026204,233333.84899999987,152
