,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_1,DISTANCE_ROAD,DISTANCE_TIME
0,37,37,Arkansas Children's Hospital,5,34.74345,-92.291466,UAMS Medical Center,34.74435234,-92.384465,8.516662591000001,8993.382000000001,20
