,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_2,DISTANCE_ROAD,DISTANCE_TIME
0,17,17,Ochsner Hospital for Children,22,29.962742,-90.144005,Tulane University Hospital and Clinic,29.95983,-90.07649,6.524787951,7852.231999999995,52
1,59,59,Our Lady of the Lake Children's Hospial,22,30.402043,-91.09935300000001,Ochsner Medical Center,29.96255,-90.14479,104.04462240000001,114376.104,86
2,61,61,Willis Knighton South and the Center for Womens and Childrens Health,22,32.402134000000004,-93.79852,CHRISTUS Mother Frances Hospital,32.342620000000004,-95.2919,140.6945877,132336.19899999994,90
3,103,103,Children's Hospital New Orleans,22,29.917666999999998,-90.126976,Ochsner Medical Center,29.96255,-90.14479,5.2642091980000005,5914.1810000000005,54
