,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_1,DISTANCE_ROAD,DISTANCE_TIME
0,136,136,University of New Mexico Children's Hospital,35,35.087482,-106.61643000000001,University Medical Center of El Paso,31.7712,-106.43416,368.2064124,431376.6250000002,162
