,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_2,DISTANCE_ROAD,DISTANCE_TIME
0,155,155,Sanford Children's Hospital,46,43.53305,-96.7451,Nebraska Medical Center,41.254799,-95.97882,260.81322190000003,254463.75899999996,123
