,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_1,DISTANCE_ROAD,DISTANCE_TIME
0,101,101,Hasbro Children's Hospital at Rhode Island Hospital,44,41.81175,-71.407074,Rhode Island Hospital,41.81175,-71.40724,0.013793688,0,0
1,169,169,Women and Infants Hospital of Rhode Island,44,41.81026,-71.41101,Rhode Island Hospital,41.81175,-71.40724,0.354296784,499.67100000000005,3
