,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_3,DISTANCE_ROAD,DISTANCE_TIME
0,12,12,Children's of Mississippi,28,32.32881,-90.17562,Ochsner Medical Center,29.96255,-90.14479,262.3685549,287920.5419999996,177
