,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_1,DISTANCE_ROAD,DISTANCE_TIME
0,25,25,Primary Children's Hospital,49,40.770859,-111.83968700000001,University of Utah Hospitals and Clinics,40.77304,-111.837,0.331844312,718.139,2
