,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_1,DISTANCE_ROAD,DISTANCE_TIME
0,142,142,Nemours Alfred I. duPont Hospital for Children,10,39.780361,-75.554057,Christiana Care Health Services,39.68813,-75.66979,14.25808795,17776.981,41
