,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_1,DISTANCE_ROAD,DISTANCE_TIME
0,93,93,Phoenix Children's Hospital,4,33.480274,-112.04066499999999,Banner - University Medical Center Phoenix,33.46431,-112.05878999999999,2.4440702780000003,3732.8949999999995,18
1,163,163,Cardon's Children's Medical Center,4,33.38917,-111.874664,Banner - University Medical Center Phoenix,33.46431,-112.05878999999999,19.04417669,23187.057000000008,38
