,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_1,DISTANCE_ROAD,DISTANCE_TIME
0,162,162,St. Luke's Children's Hospital,16,43.612453,-116.19273000000001,St. Luke's Regional Medical Ceter - Boise,43.612338,-116.191892,0.068844851,104.116,1
