,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_1,DISTANCE_ROAD,DISTANCE_TIME
0,15,15,The University of Vermont Children's Hospital,50,44.480709999999995,-73.19685,Albany Medical Center,42.65295,-73.77582,208.3864668,225299.96500000026,160
