,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_2,DISTANCE_ROAD,DISTANCE_TIME
0,118,118,Yale-New Haven Children's Hospital,9,41.304390000000005,-72.934555,SUNY Stony Brook/University Hospital,40.90837,-73.11473000000001,46.51159972,174889.1730000002,256
1,168,168,Connecticut Children's Medical Center,9,41.75501,-72.68265500000001,Yale New Haven Hospital (York St. Campus),41.30429,-72.93515,54.3133493,55854.91200000003,80
