,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_3,DISTANCE_ROAD,DISTANCE_TIME
0,93,93,Phoenix Children's Hospital,4,33.480274,-112.04066499999999,Banner - University Medical Center Tucson Campus,32.24243,-110.94733000000001,171.2223947,183830.28799999988,136
1,163,163,Cardon's Children's Medical Center,4,33.38917,-111.874664,Banner - University Medical Center Tucson Campus,32.24243,-110.94733000000001,153.99465690000002,167493.77499999997,123
