,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_1,DISTANCE_ROAD,DISTANCE_TIME
0,43,43,University of Maryland Children's Hospital,24,39.288456,-76.62366,University of Maryland Medical Center,39.28816,-76.6247,0.09555337400000001,553.664,5
1,186,186,Johns Hopkins Children's Center,24,39.295277,-76.59097,The Johns Hopkins Hospital,39.2973,-76.5933,0.301400497,541.8,4
