,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_1,DISTANCE_ROAD,DISTANCE_TIME
0,14,14,Children's Hospital Colorado,8,39.740765,-104.83503,University of Colorado Hospital Authority,39.74194,-104.84147,0.567212547,609.359,5
