,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_3,DISTANCE_ROAD,DISTANCE_TIME
0,14,14,Children's Hospital Colorado,8,39.740765,-104.83503,Lutheran Medical Center,39.76783,-105.08892,21.96467696,23753.675000000003,61
