,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_2,DISTANCE_ROAD,DISTANCE_TIME
0,85,85,Children's National Hospital,11,38.926272999999995,-77.012764,University of Maryland Medical Center,39.28816,-76.6247,52.35212214,54936.62199999997,104
