,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_2,DISTANCE_ROAD,DISTANCE_TIME
0,93,93,Phoenix Children's Hospital,4,33.480274,-112.04066499999999,Abrazo Central Campus,33.525099,-112.101575,7.533284172,10291.637999999999,43
1,163,163,Cardon's Children's Medical Center,4,33.38917,-111.874664,Abrazo Central Campus,33.525099,-112.101575,25.92901739,32550.97200000001,59
