,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_2,DISTANCE_ROAD,DISTANCE_TIME
0,25,25,Primary Children's Hospital,49,40.770859,-111.83968700000001,Intermountain Medical Center,40.65931,-111.8903,13.10479303,16081.231,66
