,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_2,DISTANCE_ROAD,DISTANCE_TIME
0,101,101,Hasbro Children's Hospital at Rhode Island Hospital,44,41.81175,-71.407074,UMass Memorial Medical Center â€“ University Campus,42.27625,-71.76208000000001,59.3786241,64925.20999999999,123
1,169,169,Women and Infants Hospital of Rhode Island,44,41.81026,-71.41101,UMass Memorial Medical Center â€“ University Campus,42.27625,-71.76208000000001,59.36240505,65047.71499999999,123
