,index,GEOID,Hospital,State,ORIG_LAT,ORIG_LONG,ThrombCenter,DEST_LAT,DEST_LONG,AERIAL_1,DISTANCE_ROAD,DISTANCE_TIME
0,45,45,MUSC Children's Hospital,45,32.785675,-79.946686,Medical University of South Carolina Medical Center,32.78565,-79.94676,0.007466083,0,0
1,109,109,Prisma Health Children's Hospital-Upstate,45,34.821472,-82.41376,Greenville Memorial Hospital,34.819024,-82.41299000000001,0.28056235,231.43,2
